Departure,Average,Ratio,Class
5:00AM,61,0.9242424242424242,1
5:15AM,62,0.9393939393939394,1
5:30AM,63,0.9545454545454546,1
5:45AM,61,0.9242424242424242,1
6:00AM,63,0.9545454545454546,1
6:15AM,61,0.9242424242424242,1
6:30AM,64,0.9696969696969697,1
6:45AM,64,0.9696969696969697,1
7:00AM,63,0.9545454545454546,1
7:15AM,64,0.9696969696969697,1
7:30AM,65,0.9848484848484849,1
7:45AM,65,0.9848484848484849,1
8:00AM,64,0.9696969696969697,1
8:15AM,65,0.9848484848484849,1
8:30AM,65,0.9848484848484849,1
8:45AM,65,0.9848484848484849,1
9:00AM,64,0.9696969696969697,1
9:15AM,63,0.9545454545454546,1
9:30AM,65,0.9848484848484849,1
9:45AM,61,0.9242424242424242,1
10:00AM,64,0.9696969696969697,1
10:15AM,63,0.9545454545454546,1
10:30AM,62,0.9393939393939394,1
10:45AM,62,0.9393939393939394,1
11:00AM,64,0.9696969696969697,1
11:15AM,63,0.9545454545454546,1
11:30AM,64,0.9696969696969697,1
11:45AM,65,0.9848484848484849,1
12:00PM,62,0.9393939393939394,1
12:15PM,64,0.9696969696969697,1
12:30PM,65,0.9848484848484849,1
12:45PM,65,0.9848484848484849,1
1:00PM,65,0.9848484848484849,1
1:15PM,65,0.9848484848484849,1
1:30PM,63,0.9545454545454546,1
1:45PM,66,1.0,1
2:00PM,65,0.9848484848484849,1
2:15PM,65,0.9848484848484849,1
2:30PM,65,0.9848484848484849,1
2:45PM,66,1.0,1
3:00PM,65,0.9848484848484849,1
3:15PM,64,0.9696969696969697,1
3:30PM,63,0.9545454545454546,1
3:45PM,57,0.8636363636363636,1
4:00PM,47,0.7121212121212122,1.33
4:15PM,33,0.5,2
4:30PM,29,0.4393939393939394,2
4:45PM,26,0.3939393939393939,2
5:00PM,25,0.3787878787878788,2
5:15PM,24,0.36363636363636365,2
5:30PM,25,0.3787878787878788,2
5:45PM,26,0.3939393939393939,2
6:00PM,28,0.42424242424242425,2
6:15PM,32,0.48484848484848486,2
6:30PM,36,0.5454545454545454,1.33
6:45PM,44,0.6666666666666666,1.33
