Departure,Average,Ratio,Class
5:00AM,67,1.0,1
5:15AM,67,1.0,1
5:30AM,67,1.0,1
5:45AM,67,1.0,1
6:00AM,66,0.9850746268656716,1
6:15AM,64,0.9552238805970149,1
6:30AM,61,0.9104477611940298,1
6:45AM,59,0.8805970149253731,1
7:00AM,59,0.8805970149253731,1
7:15AM,57,0.8507462686567164,1
7:30AM,54,0.8059701492537313,1
7:45AM,51,0.7611940298507462,1
8:00AM,52,0.7761194029850746,1
8:15AM,53,0.7910447761194029,1
8:30AM,54,0.8059701492537313,1
8:45AM,55,0.8208955223880597,1
9:00AM,57,0.8507462686567164,1
9:15AM,59,0.8805970149253731,1
9:30AM,61,0.9104477611940298,1
9:45AM,62,0.9253731343283582,1
10:00AM,63,0.9402985074626866,1
10:15AM,64,0.9552238805970149,1
10:30AM,64,0.9552238805970149,1
10:45AM,64,0.9552238805970149,1
11:00AM,64,0.9552238805970149,1
11:15AM,64,0.9552238805970149,1
11:30AM,65,0.9701492537313433,1
11:45AM,64,0.9552238805970149,1
12:00PM,64,0.9552238805970149,1
12:15PM,63,0.9402985074626866,1
12:30PM,63,0.9402985074626866,1
12:45PM,64,0.9552238805970149,1
1:00PM,63,0.9402985074626866,1
1:15PM,63,0.9402985074626866,1
1:30PM,62,0.9253731343283582,1
1:45PM,63,0.9402985074626866,1
2:00PM,62,0.9253731343283582,1
2:15PM,63,0.9402985074626866,1
2:30PM,62,0.9253731343283582,1
2:45PM,62,0.9253731343283582,1
3:00PM,60,0.8955223880597015,1
3:15PM,59,0.8805970149253731,1
3:30PM,60,0.8955223880597015,1
3:45PM,60,0.8955223880597015,1
4:00PM,58,0.8656716417910447,1
4:15PM,54,0.8059701492537313,1
4:30PM,52,0.7761194029850746,1
4:45PM,50,0.746268656716418,1.33
5:00PM,48,0.7164179104477612,1.33
5:15PM,45,0.6716417910447762,1.33
5:30PM,45,0.6716417910447762,1.33
5:45PM,46,0.6865671641791045,1.33
6:00PM,50,0.746268656716418,1.33
6:15PM,53,0.7910447761194029,1
6:30PM,56,0.835820895522388,1
6:45PM,59,0.8805970149253731,1
