Departure,Average,Ratio,Class
5:00AM,64,0.9411764705882353,1
5:15AM,64,0.9411764705882353,1
5:30AM,63,0.9264705882352942,1
5:45AM,65,0.9558823529411765,1
6:00AM,66,0.9705882352941176,1
6:15AM,66,0.9705882352941176,1
6:30AM,66,0.9705882352941176,1
6:45AM,66,0.9705882352941176,1
7:00AM,67,0.9852941176470589,1
7:15AM,67,0.9852941176470589,1
7:30AM,68,1.0,1
7:45AM,68,1.0,1
8:00AM,67,0.9852941176470589,1
8:15AM,67,0.9852941176470589,1
8:30AM,67,0.9852941176470589,1
8:45AM,66,0.9705882352941176,1
9:00AM,66,0.9705882352941176,1
9:15AM,65,0.9558823529411765,1
9:30AM,65,0.9558823529411765,1
9:45AM,65,0.9558823529411765,1
10:00AM,65,0.9558823529411765,1
10:15AM,65,0.9558823529411765,1
10:30AM,65,0.9558823529411765,1
10:45AM,65,0.9558823529411765,1
11:00AM,65,0.9558823529411765,1
11:15AM,65,0.9558823529411765,1
11:30AM,65,0.9558823529411765,1
11:45AM,65,0.9558823529411765,1
12:00PM,65,0.9558823529411765,1
12:15PM,66,0.9705882352941176,1
12:30PM,66,0.9705882352941176,1
12:45PM,66,0.9705882352941176,1
1:00PM,66,0.9705882352941176,1
1:15PM,66,0.9705882352941176,1
1:30PM,66,0.9705882352941176,1
1:45PM,66,0.9705882352941176,1
2:00PM,67,0.9852941176470589,1
2:15PM,66,0.9705882352941176,1
2:30PM,67,0.9852941176470589,1
2:45PM,67,0.9852941176470589,1
3:00PM,67,0.9852941176470589,1
3:15PM,67,0.9852941176470589,1
3:30PM,67,0.9852941176470589,1
3:45PM,66,0.9705882352941176,1
4:00PM,66,0.9705882352941176,1
4:15PM,65,0.9558823529411765,1
4:30PM,65,0.9558823529411765,1
4:45PM,63,0.9264705882352942,1
5:00PM,61,0.8970588235294118,1
5:15PM,58,0.8529411764705882,1
5:30PM,58,0.8529411764705882,1
5:45PM,59,0.8676470588235294,1
6:00PM,62,0.9117647058823529,1
6:15PM,64,0.9411764705882353,1
6:30PM,66,0.9705882352941176,1
6:45PM,67,0.9852941176470589,1
