Departure,Average,Ratio,Class
5:00AM,73,1.0,1
5:15AM,72,0.9863013698630136,1
5:30AM,72,0.9863013698630136,1
5:45AM,72,0.9863013698630136,1
6:00AM,68,0.9315068493150684,1
6:15AM,59,0.8082191780821918,1
6:30AM,49,0.6712328767123288,1.33
6:45AM,41,0.5616438356164384,1.33
7:00AM,38,0.5205479452054794,1.33
7:15AM,32,0.4383561643835616,2
7:30AM,27,0.3698630136986301,2
7:45AM,25,0.3424657534246575,2
8:00AM,25,0.3424657534246575,2
8:15AM,27,0.3698630136986301,2
8:30AM,30,0.410958904109589,2
8:45AM,34,0.4657534246575342,2
9:00AM,40,0.547945205479452,1.33
9:15AM,47,0.6438356164383562,1.33
9:30AM,51,0.6986301369863014,1.33
9:45AM,54,0.7397260273972602,1.33
10:00AM,60,0.821917808219178,1
10:15AM,63,0.863013698630137,1
10:30AM,66,0.9041095890410958,1
10:45AM,67,0.9178082191780822,1
11:00AM,67,0.9178082191780822,1
11:15AM,67,0.9178082191780822,1
11:30AM,67,0.9178082191780822,1
11:45AM,68,0.9315068493150684,1
12:00PM,68,0.9315068493150684,1
12:15PM,68,0.9315068493150684,1
12:30PM,68,0.9315068493150684,1
12:45PM,68,0.9315068493150684,1
1:00PM,68,0.9315068493150684,1
1:15PM,68,0.9315068493150684,1
1:30PM,68,0.9315068493150684,1
1:45PM,68,0.9315068493150684,1
2:00PM,66,0.9041095890410958,1
2:15PM,66,0.9041095890410958,1
2:30PM,67,0.9178082191780822,1
2:45PM,67,0.9178082191780822,1
3:00PM,68,0.9315068493150684,1
3:15PM,67,0.9178082191780822,1
3:30PM,68,0.9315068493150684,1
3:45PM,68,0.9315068493150684,1
4:00PM,68,0.9315068493150684,1
4:15PM,69,0.9452054794520548,1
4:30PM,68,0.9315068493150684,1
4:45PM,69,0.9452054794520548,1
5:00PM,68,0.9315068493150684,1
5:15PM,68,0.9315068493150684,1
5:30PM,68,0.9315068493150684,1
5:45PM,67,0.9178082191780822,1
6:00PM,67,0.9178082191780822,1
6:15PM,67,0.9178082191780822,1
6:30PM,67,0.9178082191780822,1
6:45PM,68,0.9315068493150684,1
