Departure,Average,Ratio,Class
5:00AM,67,0.9710144927536232,1
5:15AM,68,0.9855072463768116,1
5:30AM,69,1.0,1
5:45AM,69,1.0,1
6:00AM,69,1.0,1
6:15AM,68,0.9855072463768116,1
6:30AM,65,0.9420289855072463,1
6:45AM,62,0.8985507246376812,1
7:00AM,59,0.855072463768116,1
7:15AM,57,0.8260869565217391,1
7:30AM,58,0.8405797101449275,1
7:45AM,60,0.8695652173913043,1
8:00AM,64,0.927536231884058,1
8:15AM,66,0.9565217391304348,1
8:30AM,67,0.9710144927536232,1
8:45AM,67,0.9710144927536232,1
9:00AM,67,0.9710144927536232,1
9:15AM,65,0.9420289855072463,1
9:30AM,66,0.9565217391304348,1
9:45AM,67,0.9710144927536232,1
10:00AM,66,0.9565217391304348,1
10:15AM,66,0.9565217391304348,1
10:30AM,64,0.927536231884058,1
10:45AM,66,0.9565217391304348,1
11:00AM,66,0.9565217391304348,1
11:15AM,66,0.9565217391304348,1
11:30AM,66,0.9565217391304348,1
11:45AM,66,0.9565217391304348,1
12:00PM,65,0.9420289855072463,1
12:15PM,65,0.9420289855072463,1
12:30PM,66,0.9565217391304348,1
12:45PM,66,0.9565217391304348,1
1:00PM,65,0.9420289855072463,1
1:15PM,65,0.9420289855072463,1
1:30PM,66,0.9565217391304348,1
1:45PM,64,0.927536231884058,1
2:00PM,65,0.9420289855072463,1
2:15PM,66,0.9565217391304348,1
2:30PM,64,0.927536231884058,1
2:45PM,65,0.9420289855072463,1
3:00PM,65,0.9420289855072463,1
3:15PM,67,0.9710144927536232,1
3:30PM,67,0.9710144927536232,1
3:45PM,66,0.9565217391304348,1
4:00PM,66,0.9565217391304348,1
4:15PM,67,0.9710144927536232,1
4:30PM,67,0.9710144927536232,1
4:45PM,67,0.9710144927536232,1
5:00PM,67,0.9710144927536232,1
5:15PM,67,0.9710144927536232,1
5:30PM,67,0.9710144927536232,1
5:45PM,67,0.9710144927536232,1
6:00PM,67,0.9710144927536232,1
6:15PM,67,0.9710144927536232,1
6:30PM,67,0.9710144927536232,1
6:45PM,67,0.9710144927536232,1
