Departure,Average,Ratio,Class
5:00AM,66,1.0,1
5:15AM,65,0.9848484848484849,1
5:30AM,64,0.9696969696969697,1
5:45AM,62,0.9393939393939394,1
6:00AM,59,0.8939393939393939,1
6:15AM,56,0.8484848484848485,1
6:30AM,50,0.7575757575757576,1
6:45AM,44,0.6666666666666666,1.33
7:00AM,41,0.6212121212121212,1.33
7:15AM,35,0.5303030303030303,1.33
7:30AM,30,0.45454545454545453,2
7:45AM,28,0.42424242424242425,2
8:00AM,28,0.42424242424242425,2
8:15AM,28,0.42424242424242425,2
8:30AM,29,0.4393939393939394,2
8:45AM,32,0.48484848484848486,2
9:00AM,37,0.5606060606060606,1.33
9:15AM,40,0.6060606060606061,1.33
9:30AM,42,0.6363636363636364,1.33
9:45AM,45,0.6818181818181818,1.33
10:00AM,50,0.7575757575757576,1
10:15AM,52,0.7878787878787878,1
10:30AM,55,0.8333333333333334,1
10:45AM,55,0.8333333333333334,1
11:00AM,56,0.8484848484848485,1
11:15AM,56,0.8484848484848485,1
11:30AM,55,0.8333333333333334,1
11:45AM,55,0.8333333333333334,1
12:00PM,54,0.8181818181818182,1
12:15PM,55,0.8333333333333334,1
12:30PM,53,0.803030303030303,1
12:45PM,54,0.8181818181818182,1
1:00PM,55,0.8333333333333334,1
1:15PM,54,0.8181818181818182,1
1:30PM,52,0.7878787878787878,1
1:45PM,52,0.7878787878787878,1
2:00PM,54,0.8181818181818182,1
2:15PM,53,0.803030303030303,1
2:30PM,53,0.803030303030303,1
2:45PM,51,0.7727272727272727,1
3:00PM,50,0.7575757575757576,1
3:15PM,47,0.7121212121212122,1.33
3:30PM,43,0.6515151515151515,1.33
3:45PM,39,0.5909090909090909,1.33
4:00PM,35,0.5303030303030303,1.33
4:15PM,30,0.45454545454545453,2
4:30PM,27,0.4090909090909091,2
4:45PM,26,0.3939393939393939,2
5:00PM,25,0.3787878787878788,2
5:15PM,22,0.3333333333333333,2
5:30PM,22,0.3333333333333333,2
5:45PM,23,0.3484848484848485,2
6:00PM,26,0.3939393939393939,2
6:15PM,28,0.42424242424242425,2
6:30PM,31,0.4696969696969697,2
6:45PM,38,0.5757575757575758,1.33
