Departure,Average,Ratio,Class
5:00AM,66,0.9705882352941176,1
5:15AM,66,0.9705882352941176,1
5:30AM,68,1.0,1
5:45AM,68,1.0,1
6:00AM,66,0.9705882352941176,1
6:15AM,65,0.9558823529411765,1
6:30AM,62,0.9117647058823529,1
6:45AM,54,0.7941176470588235,1
7:00AM,51,0.75,1.33
7:15AM,48,0.7058823529411765,1.33
7:30AM,45,0.6617647058823529,1.33
7:45AM,43,0.6323529411764706,1.33
8:00AM,43,0.6323529411764706,1.33
8:15AM,44,0.6470588235294118,1.33
8:30AM,45,0.6617647058823529,1.33
8:45AM,48,0.7058823529411765,1.33
9:00AM,54,0.7941176470588235,1
9:15AM,59,0.8676470588235294,1
9:30AM,62,0.9117647058823529,1
9:45AM,63,0.9264705882352942,1
10:00AM,64,0.9411764705882353,1
10:15AM,64,0.9411764705882353,1
10:30AM,64,0.9411764705882353,1
10:45AM,64,0.9411764705882353,1
11:00AM,64,0.9411764705882353,1
11:15AM,64,0.9411764705882353,1
11:30AM,65,0.9558823529411765,1
11:45AM,65,0.9558823529411765,1
12:00PM,64,0.9411764705882353,1
12:15PM,64,0.9411764705882353,1
12:30PM,64,0.9411764705882353,1
12:45PM,63,0.9264705882352942,1
1:00PM,63,0.9264705882352942,1
1:15PM,62,0.9117647058823529,1
1:30PM,63,0.9264705882352942,1
1:45PM,63,0.9264705882352942,1
2:00PM,62,0.9117647058823529,1
2:15PM,62,0.9117647058823529,1
2:30PM,61,0.8970588235294118,1
2:45PM,61,0.8970588235294118,1
3:00PM,59,0.8676470588235294,1
3:15PM,52,0.7647058823529411,1
3:30PM,46,0.6764705882352942,1.33
3:45PM,42,0.6176470588235294,1.33
4:00PM,39,0.5735294117647058,1.33
4:15PM,33,0.4852941176470588,2
4:30PM,31,0.45588235294117646,2
4:45PM,31,0.45588235294117646,2
5:00PM,31,0.45588235294117646,2
5:15PM,29,0.4264705882352941,2
5:30PM,30,0.4411764705882353,2
5:45PM,33,0.4852941176470588,2
6:00PM,39,0.5735294117647058,1.33
6:15PM,45,0.6617647058823529,1.33
6:30PM,52,0.7647058823529411,1
6:45PM,57,0.8382352941176471,1
