Departure,Average,Ratio,Class
5:00AM,61,1.0,1
5:15AM,61,1.0,1
5:30AM,61,1.0,1
5:45AM,57,0.9344262295081968,1
6:00AM,49,0.8032786885245902,1
6:15AM,40,0.6557377049180327,1.33
6:30AM,36,0.5901639344262295,1.33
6:45AM,33,0.5409836065573771,1.33
7:00AM,30,0.4918032786885246,2
7:15AM,27,0.4426229508196721,2
7:30AM,25,0.4098360655737705,2
7:45AM,25,0.4098360655737705,2
8:00AM,27,0.4426229508196721,2
8:15AM,29,0.47540983606557374,2
8:30AM,33,0.5409836065573771,1.33
8:45AM,37,0.6065573770491803,1.33
9:00AM,44,0.7213114754098361,1.33
9:15AM,49,0.8032786885245902,1
9:30AM,52,0.8524590163934426,1
9:45AM,53,0.8688524590163934,1
10:00AM,55,0.9016393442622951,1
10:15AM,55,0.9016393442622951,1
10:30AM,55,0.9016393442622951,1
10:45AM,55,0.9016393442622951,1
11:00AM,55,0.9016393442622951,1
11:15AM,54,0.8852459016393442,1
11:30AM,55,0.9016393442622951,1
11:45AM,54,0.8852459016393442,1
12:00PM,55,0.9016393442622951,1
12:15PM,56,0.9180327868852459,1
12:30PM,52,0.8524590163934426,1
12:45PM,52,0.8524590163934426,1
1:00PM,54,0.8852459016393442,1
1:15PM,54,0.8852459016393442,1
1:30PM,52,0.8524590163934426,1
1:45PM,52,0.8524590163934426,1
2:00PM,50,0.819672131147541,1
2:15PM,50,0.819672131147541,1
2:30PM,51,0.8360655737704918,1
2:45PM,49,0.8032786885245902,1
3:00PM,47,0.7704918032786885,1
3:15PM,47,0.7704918032786885,1
3:30PM,46,0.7540983606557377,1
3:45PM,45,0.7377049180327869,1.33
4:00PM,42,0.6885245901639344,1.33
4:15PM,41,0.6721311475409836,1.33
4:30PM,40,0.6557377049180327,1.33
4:45PM,40,0.6557377049180327,1.33
5:00PM,39,0.639344262295082,1.33
5:15PM,39,0.639344262295082,1.33
5:30PM,38,0.6229508196721312,1.33
5:45PM,37,0.6065573770491803,1.33
6:00PM,39,0.639344262295082,1.33
6:15PM,41,0.6721311475409836,1.33
6:30PM,45,0.7377049180327869,1.33
6:45PM,47,0.7704918032786885,1
