Departure,Average,Ratio,Class
5:00AM,65,1.0,1
5:15AM,65,1.0,1
5:30AM,63,0.9692307692307692,1
5:45AM,63,0.9692307692307692,1
6:00AM,62,0.9538461538461539,1
6:15AM,55,0.8461538461538461,1
6:30AM,48,0.7384615384615385,1.33
6:45AM,41,0.6307692307692307,1.33
7:00AM,38,0.5846153846153846,1.33
7:15AM,33,0.5076923076923077,1.33
7:30AM,30,0.46153846153846156,2
7:45AM,30,0.46153846153846156,2
8:00AM,32,0.49230769230769234,2
8:15AM,33,0.5076923076923077,1.33
8:30AM,34,0.5230769230769231,1.33
8:45AM,38,0.5846153846153846,1.33
9:00AM,43,0.6615384615384615,1.33
9:15AM,49,0.7538461538461538,1
9:30AM,53,0.8153846153846154,1
9:45AM,54,0.8307692307692308,1
10:00AM,54,0.8307692307692308,1
10:15AM,55,0.8461538461538461,1
10:30AM,56,0.8615384615384616,1
10:45AM,58,0.8923076923076924,1
11:00AM,59,0.9076923076923077,1
11:15AM,60,0.9230769230769231,1
11:30AM,60,0.9230769230769231,1
11:45AM,61,0.9384615384615385,1
12:00PM,61,0.9384615384615385,1
12:15PM,60,0.9230769230769231,1
12:30PM,59,0.9076923076923077,1
12:45PM,59,0.9076923076923077,1
1:00PM,59,0.9076923076923077,1
1:15PM,60,0.9230769230769231,1
1:30PM,60,0.9230769230769231,1
1:45PM,60,0.9230769230769231,1
2:00PM,61,0.9384615384615385,1
2:15PM,61,0.9384615384615385,1
2:30PM,61,0.9384615384615385,1
2:45PM,61,0.9384615384615385,1
3:00PM,62,0.9538461538461539,1
3:15PM,61,0.9384615384615385,1
3:30PM,60,0.9230769230769231,1
3:45PM,60,0.9230769230769231,1
4:00PM,61,0.9384615384615385,1
4:15PM,60,0.9230769230769231,1
4:30PM,60,0.9230769230769231,1
4:45PM,59,0.9076923076923077,1
5:00PM,59,0.9076923076923077,1
5:15PM,55,0.8461538461538461,1
5:30PM,55,0.8461538461538461,1
5:45PM,55,0.8461538461538461,1
6:00PM,58,0.8923076923076924,1
6:15PM,58,0.8923076923076924,1
6:30PM,59,0.9076923076923077,1
6:45PM,60,0.9230769230769231,1
